"stn.Id","stn.Id.1","CIMIS.Region","Date","Jul","ETo","Precip","Sol.Rad","VPD","Air.Temp","Wind.Speed","Soil.Temp"
140,"Twitchell Island","San Francisco Bay",2004-07-15,197,7.92,0,29.6316,1.34957921541661,22.35,4.52608695652174,20.8875
140,"Twitchell Island","San Francisco Bay",2004-07-16,198,7.5,0,25.5492,1.42423039937247,23.3458333333333,4.90416666666667,21.1791666666667
140,"Twitchell Island","San Francisco Bay",2004-07-17,199,9.01,0,28.2996,1.39267149651959,23.025,6.14166666666667,21.1583333333333
140,"Twitchell Island","San Francisco Bay",2004-07-18,200,9.13,0,28.1952,1.4899543265203,24.1166666666667,6.20833333333333,21.3625
140,"Twitchell Island","San Francisco Bay",2004-07-19,201,8.89,0,27.4104,1.37764592907921,23.8125,6.19166666666667,21.5
140,"Twitchell Island","San Francisco Bay",2004-07-20,202,7.98,0,27.8892,1.39580806266798,23.5875,4.68333333333333,21.6583333333333
140,"Twitchell Island","San Francisco Bay",2004-07-21,203,7.14,0,27.7668,1.58174439645419,24.6291666666667,2.51666666666667,22.0333333333333
140,"Twitchell Island","San Francisco Bay",2004-07-22,204,7.53,0,28.4652,1.16468779825421,22.7041666666667,4.40416666666667,22.3958333333333
140,"Twitchell Island","San Francisco Bay",2004-07-23,205,7.17,0,27.8604,0.778932077074429,20.05,6.3625,21.9041666666667
140,"Twitchell Island","San Francisco Bay",2004-07-24,206,6.82,0,28.224,0.700709646272849,20.2041666666667,5.95833333333333,21.6333333333333
140,"Twitchell Island","San Francisco Bay",2004-07-25,207,6.75,0,27.9468,1.31984026004452,23.75,3.65416666666667,21.9291666666667
140,"Twitchell Island","San Francisco Bay",2004-07-26,208,7.57,0,27.6588,1.43165620430732,24.1791666666667,3.90833333333333,22.6125
140,"Twitchell Island","San Francisco Bay",2004-07-27,209,7.23,0,27.45,0.951496411531468,20.6166666666667,5.20833333333333,22.3333333333333
140,"Twitchell Island","San Francisco Bay",2004-07-28,210,6.94,0,27.7452,0.748670335626266,19.1041666666667,6.35833333333333,21.6791666666667
140,"Twitchell Island","San Francisco Bay",2004-07-29,211,6.65,0,27.2736,0.695232311662539,19.0333333333333,6.225,21.2916666666667
140,"Twitchell Island","San Francisco Bay",2004-07-30,212,5.12,0,27.3096,0.713543019307932,19.2583333333333,0.729166666666667,21.2708333333333
140,"Twitchell Island","San Francisco Bay",2004-07-31,213,5.02,0,27.018,0.659755292574524,18.6791666666667,0.5,21.3958333333333
140,"Twitchell Island","San Francisco Bay",2004-08-01,214,5.19,0,27.0396,0.652981912936791,18.3375,0.875,21.1916666666667
140,"Twitchell Island","San Francisco Bay",2004-08-02,215,4.81,0,26.8668,0.541227181187373,17.4875,0.658333333333333,20.725
140,"Twitchell Island","San Francisco Bay",2004-08-03,216,5.8,0,26.5932,0.975950496581704,20.2375,1.5625,20.8666666666667
140,"Twitchell Island","San Francisco Bay",2004-08-04,217,5.25,0,26.6976,1.05048717616642,21.4,0.595833333333333,21.3
140,"Twitchell Island","San Francisco Bay",2004-08-05,218,5.27,0,26.568,1.15659848632572,21,0.425,21.2708333333333
140,"Twitchell Island","San Francisco Bay",2004-08-06,219,5.21,0,26.676,1.16908487913197,21.5625,0.441666666666667,21.0666666666667
140,"Twitchell Island","San Francisco Bay",2004-08-07,220,5.76,0,26.0244,1.5116280283548,24.8,0.7625,21.6416666666667
140,"Twitchell Island","San Francisco Bay",2004-08-08,221,6.48,0,25.3188,1.76130738003506,25.1208333333333,1.5,22.1875
140,"Twitchell Island","San Francisco Bay",2004-08-09,222,4.91,0,25.1928,0.993604249406891,21.1291666666667,0.8625,21.7833333333333
140,"Twitchell Island","San Francisco Bay",2004-08-10,223,5.92,0,26.0856,1.48197610300285,24.0583333333333,1.48333333333333,21.6625
140,"Twitchell Island","San Francisco Bay",2004-08-11,224,5.77,0,24.6564,1.68801801209817,25.5041666666667,1.23333333333333,22.2541666666667
140,"Twitchell Island","San Francisco Bay",2004-08-12,225,4.96,0,24.876,1.12379202227229,21.9416666666667,0.491666666666667,22.0541666666667
140,"Twitchell Island","San Francisco Bay",2004-08-13,226,4.8,0,24.9156,0.909278294837996,20.225,0.491666666666667,21.325
140,"Twitchell Island","San Francisco Bay",2004-08-14,227,4.57,0,25.5312,0.572563464745248,17.575,0.683333333333333,21.0541666666667
140,"Twitchell Island","San Francisco Bay",2004-08-15,228,4.62,0,23.6304,0.942651267049253,19.9125,0.683333333333333,20.8458333333333
140,"Twitchell Island","San Francisco Bay",2004-08-16,229,6.3,0,25.3512,1.38908900135075,23.3125,2.30833333333333,21.3583333333333
140,"Twitchell Island","San Francisco Bay",2004-08-17,230,7.25,0,24.948,1.56482751644336,25.0125,4.225,22
140,"Twitchell Island","San Francisco Bay",2004-08-18,231,6.81,0,24.8184,1.5750122346263,25.0833333333333,3.3375,22.5791666666667
140,"Twitchell Island","San Francisco Bay",2004-08-19,232,6.1,0,23.4504,0.84018838487239,20.4875,5.10416666666667,22.5791666666667
140,"Twitchell Island","San Francisco Bay",2004-08-20,233,6.36,0,24.1776,0.945410852073862,21.15,5.47083333333333,22.2041666666667
140,"Twitchell Island","San Francisco Bay",2004-08-21,234,6.54,0,23.8824,0.699440055031394,19.0541666666667,7.57083333333333,21.8916666666667
140,"Twitchell Island","San Francisco Bay",2004-08-22,235,5.41,0,19.5408,0.650445524330675,19.2125,7.05,21.3916666666667
140,"Twitchell Island","San Francisco Bay",2004-08-23,236,5.41,0,21.8196,0.746262347698471,20.6791666666667,4.4375,21.6
140,"Twitchell Island","San Francisco Bay",2004-08-24,237,6.14,0,23.4108,0.793159571519138,20.85,5.35,21.8125
140,"Twitchell Island","San Francisco Bay",2004-08-25,238,6.39,0,23.7996,0.861801549500533,21.1375,5.61666666666667,21.5958333333333
140,"Twitchell Island","San Francisco Bay",2004-08-26,239,6.63,0,24.012,1.23206340786416,22.0958333333333,4.15833333333333,21.6375
140,"Twitchell Island","San Francisco Bay",2004-08-27,240,7.27,0,24.2928,1.88956373184039,25.2875,3.34583333333333,21.6875
140,"Twitchell Island","San Francisco Bay",2004-08-28,241,6.07,0,24.0192,1.80984649179114,24.7541666666667,1.9625,21.8416666666667
140,"Twitchell Island","San Francisco Bay",2004-08-29,242,7.22,0,23.688,1.59803772491864,24.4083333333333,4.39166666666667,22.1291666666667
140,"Twitchell Island","San Francisco Bay",2004-08-30,243,6.64,0,23.742,1.18667480306897,22.175,5.04583333333333,21.9625
140,"Twitchell Island","San Francisco Bay",2004-08-31,244,6.41,0,23.0148,1.04967395032367,21.4541666666667,5.6875,21.775
140,"Twitchell Island","San Francisco Bay",2004-09-01,245,6.09,0,22.9536,1.02749393853514,21.7541666666667,4.52083333333333,21.7
140,"Twitchell Island","San Francisco Bay",2004-09-02,246,6.72,0,23.2524,1.4726294653355,22.95,4.35,21.6416666666667
140,"Twitchell Island","San Francisco Bay",2004-09-03,247,9.76,0,23.2992,1.85328438364137,23.4583333333333,6.95,21.2583333333333
140,"Twitchell Island","San Francisco Bay",2004-09-04,248,6.57,0,22.8672,1.6712682974164,23.2333333333333,3.02083333333333,20.9333333333333
140,"Twitchell Island","San Francisco Bay",2004-09-05,249,5.41,0,22.536,1.57415042590624,23.4708333333333,1.675,21.1833333333333
140,"Twitchell Island","San Francisco Bay",2004-09-06,250,5.9,0,22.338,1.9034173391463,25.4,2.07083333333333,21.6458333333333
140,"Twitchell Island","San Francisco Bay",2004-09-07,251,5.75,0,22.1436,1.89934527266514,25.1,1.82083333333333,21.8583333333333
140,"Twitchell Island","San Francisco Bay",2004-09-08,252,5.6,0,22.3776,1.78727665601567,24.35,1.8125,21.7958333333333
140,"Twitchell Island","San Francisco Bay",2004-09-09,253,6.16,0,22.1184,1.64900273493788,23.8541666666667,2.75833333333333,21.7583333333333
140,"Twitchell Island","San Francisco Bay",2004-09-10,254,5.89,0,22.248,1.47012187999393,22.5916666666667,2.99583333333333,21.625
140,"Twitchell Island","San Francisco Bay",2004-09-11,255,5.89,0,21.7548,1.49093263949832,23.7958333333333,3.43333333333333,23.0958333333333
140,"Twitchell Island","San Francisco Bay",2004-09-12,256,7.07,0,21.6468,1.18646483551,21.9625,6.40833333333333,23.0583333333333
140,"Twitchell Island","San Francisco Bay",2004-09-13,257,5.84,0,21.2616,1.08616457950275,20.8666666666667,4.85416666666667,21.5958333333333
140,"Twitchell Island","San Francisco Bay",2004-09-14,258,7.11,0,21.3624,1.632121737871,22.7416666666667,4.5,21.2291666666667
140,"Twitchell Island","San Francisco Bay",2004-09-15,259,6.29,0,20.988,1.79989786662883,24.2583333333333,3.14166666666667,20.9
140,"Twitchell Island","San Francisco Bay",2004-09-16,260,5.87,0,20.646,1.53670596937384,24.2458333333333,3.4875,21.4416666666667
140,"Twitchell Island","San Francisco Bay",2004-09-17,261,6.84,0,20.3292,1.28564508262675,21.8125,5.84166666666667,21.4375
140,"Twitchell Island","San Francisco Bay",2004-09-18,262,3.53,0,10.6524,0.833101938649967,16.6625,4.97916666666667,20.6875
140,"Twitchell Island","San Francisco Bay",2004-09-19,263,3.38,15.4,15.1848,0.442846426943904,14.1208333333333,3.82916666666667,19.8125
140,"Twitchell Island","San Francisco Bay",2004-09-20,264,4.07,0,20.07,0.597316036841172,14.1083333333333,2.6375,19.05
140,"Twitchell Island","San Francisco Bay",2004-09-21,265,5.31,0,21.1104,1.2270402698343,18.4416666666667,3.0375,18.8791666666667
140,"Twitchell Island","San Francisco Bay",2004-09-22,266,4.27,0,20.4948,1.12004684996989,18.8,1.50833333333333,19.0083333333333
140,"Twitchell Island","San Francisco Bay",2004-09-23,267,4.27,0,20.3112,1.20807065683214,19.3916666666667,1.42083333333333,19.375
140,"Twitchell Island","San Francisco Bay",2004-09-24,268,4.42,0,19.8216,1.37123116639791,20.8125,1.625,19.5416666666667
140,"Twitchell Island","San Francisco Bay",2004-09-25,269,5.12,0,20.0484,1.29786952461326,20.7416666666667,2.90416666666667,19.8458333333333
140,"Twitchell Island","San Francisco Bay",2004-09-26,270,4.4,0,20.2284,1.21151342864065,19.8375,1.84583333333333,19.6916666666667
140,"Twitchell Island","San Francisco Bay",2004-09-27,271,4.74,0,19.9116,0.698507069451545,17.2458333333333,4.89166666666667,19.5458333333333
140,"Twitchell Island","San Francisco Bay",2004-09-28,272,4.52,0,18.4788,0.604296841781027,17.1041666666667,5.725,19.3375
140,"Twitchell Island","San Francisco Bay",2004-09-29,273,3.79,0,18.342,0.506443840003849,16.2083333333333,4.5125,19.2041666666667
140,"Twitchell Island","San Francisco Bay",2004-09-30,274,3.28,0,17.352,0.48908470323198,15.6541666666667,3.09583333333333,19.1541666666667
140,"Twitchell Island","San Francisco Bay",2004-10-01,275,3.93,0,17.7876,0.593354163450638,16.3958333333333,4.44166666666667,19.0875
140,"Twitchell Island","San Francisco Bay",2004-10-02,276,3.78,0,17.5968,0.777601261341637,18.3166666666667,2.95833333333333,19.1583333333333
140,"Twitchell Island","San Francisco Bay",2004-10-03,277,3.93,0,16.65,0.709258889166446,17.975,4.15833333333333,19.4
140,"Twitchell Island","San Francisco Bay",2004-10-04,278,4.12,0,17.676,0.523449695955242,16.6583333333333,6.1875,19.175
140,"Twitchell Island","San Francisco Bay",2004-10-05,279,3.95,0,17.1972,0.781424475844806,18.4208333333333,3.68333333333333,19.1208333333333
140,"Twitchell Island","San Francisco Bay",2004-10-06,280,4.22,0,17.2476,1.10041612235801,20.7083333333333,2.8625,19.2916666666667
140,"Twitchell Island","San Francisco Bay",2004-10-07,281,4.49,0,17.5356,0.99219685520211,20.7833333333333,3.925,19.6875
140,"Twitchell Island","San Francisco Bay",2004-10-08,282,4.02,0,16.5924,0.708357789968267,18.8291666666667,3.40416666666667,19.6083333333333
140,"Twitchell Island","San Francisco Bay",2004-10-09,283,4.35,0.1,17.1072,0.858190207728939,17.6708333333333,3.57916666666667,19.4458333333333
140,"Twitchell Island","San Francisco Bay",2004-10-10,284,7.01,0,17.2512,1.55680163052053,20.2,5.75,18.6833333333333
140,"Twitchell Island","San Francisco Bay",2004-10-11,285,5.97,0,17.3952,1.47323489130341,19.1416666666667,4.01666666666667,18.2916666666667
140,"Twitchell Island","San Francisco Bay",2004-10-12,286,5.2,0,16.8084,1.64550448894061,20.7083333333333,2.825,18.0208333333333
140,"Twitchell Island","San Francisco Bay",2004-10-13,287,3.38,0,15.102,1.2611213360668,19.525,1.37916666666667,18.325
140,"Twitchell Island","San Francisco Bay",2004-10-14,288,2.81,0,13.3236,0.925997055866368,17.85,1.275,18.4833333333333
140,"Twitchell Island","San Francisco Bay",2004-10-15,289,2.35,0,10.6164,0.809790210109688,17.2875,2.28333333333333,18.3291666666667
140,"Twitchell Island","San Francisco Bay",2004-10-16,290,3.43,0,15.3936,0.471397346334333,15.3791666666667,4.975,18.2333333333333
140,"Twitchell Island","San Francisco Bay",2004-10-17,291,1.65,3.9,7.9236,0.308202649687651,14.6958333333333,3.37916666666667,18.0416666666667
140,"Twitchell Island","San Francisco Bay",2004-10-18,292,2.23,0,12.9888,0.431754312874975,13.3833333333333,1.82916666666667,17.6416666666667
140,"Twitchell Island","San Francisco Bay",2004-10-19,293,0.75,24.6,3.2976,0.241535147733552,12.825,5.65833333333333,17.0916666666667
140,"Twitchell Island","San Francisco Bay",2004-10-20,294,1.78,7.2,11.4516,0.324572420242147,12.2291666666667,2.17083333333333,16.5041666666667
140,"Twitchell Island","San Francisco Bay",2004-10-21,295,2.48,0.1,15.8076,0.411421545225293,11.7375,1.46666666666667,16.1458333333333
140,"Twitchell Island","San Francisco Bay",2004-10-22,296,2.12,0.2,14.274,0.37420209448857,12.3125,1.09166666666667,16.0708333333333
140,"Twitchell Island","San Francisco Bay",2004-10-23,297,0.15,5.4,2.6532,0.18224535222221,12.9041666666667,2.06666666666667,16.3458333333333
140,"Twitchell Island","San Francisco Bay",2004-10-24,298,2.29,0.1,12.762,0.429404090184327,13.9791666666667,2.47916666666667,16.475
140,"Twitchell Island","San Francisco Bay",2004-10-25,299,2.3,1.7,12.6144,0.43157287494074,13.1708333333333,2.44166666666667,16.225
140,"Twitchell Island","San Francisco Bay",2004-10-26,300,1.91,19.3,11.8368,0.275325086270329,11.4458333333333,3.18333333333333,15.85
140,"Twitchell Island","San Francisco Bay",2004-10-27,301,1.76,0,12.0888,0.316696088854786,10.4708333333333,2.11666666666667,15.675
140,"Twitchell Island","San Francisco Bay",2004-10-28,302,1.3,0,9.5544,0.276457578767844,9.75833333333333,1.42916666666667,15.125
140,"Twitchell Island","San Francisco Bay",2004-10-29,303,1.97,0,13.0752,0.354184175815261,11.0583333333333,1.39583333333333,15.0583333333333
140,"Twitchell Island","San Francisco Bay",2004-10-30,304,2.04,0,13.302,0.322041140824358,12.1541666666667,1.75,14.975
140,"Twitchell Island","San Francisco Bay",2004-10-31,305,4.16,0,14.67,0.791367423739668,13.6875,4.65833333333333,15.075
140,"Twitchell Island","San Francisco Bay",2004-11-01,306,2.75,0,13.8492,0.642145116362001,11.6583333333333,2.25,14.5125
140,"Twitchell Island","San Francisco Bay",2004-11-02,307,1.93,0,12.348,0.407621909217987,11.2458333333333,1.3375,14.3333333333333
140,"Twitchell Island","San Francisco Bay",2004-11-03,308,1.06,6.2,5.2704,0.266161590824094,11.75,3.2625,14.6791666666667
140,"Twitchell Island","San Francisco Bay",2004-11-04,309,0.94,0.8,5.5044,0.243903319586017,9.325,2.57916666666667,14.4666666666667
140,"Twitchell Island","San Francisco Bay",2004-11-05,310,2.03,0.1,13.4172,0.411656157096225,10.15,1.1875,13.9708333333333
140,"Twitchell Island","San Francisco Bay",2004-11-06,311,1.96,0.1,12.8988,0.329105567603745,10.15,1.25,13.9
140,"Twitchell Island","San Francisco Bay",2004-11-07,312,1.15,0.3,8.7408,0.210005662985364,10.1166666666667,1.65416666666667,13.8625
140,"Twitchell Island","San Francisco Bay",2004-11-08,313,0.49,0,3.6612,0.236171857534854,12.0333333333333,1.8,14.1916666666667
140,"Twitchell Island","San Francisco Bay",2004-11-09,314,0.65,0,5.2524,0.262584344482206,12.45,0.820833333333333,14.6541666666667
140,"Twitchell Island","San Francisco Bay",2004-11-10,315,0.38,4.8,4.0536,0.147178110304129,11.7958333333333,1.6125,14.7833333333333
140,"Twitchell Island","San Francisco Bay",2004-11-11,316,0.29,18.8,3.114,0.124780007816332,12.0833333333333,2.97083333333333,14.7541666666667
140,"Twitchell Island","San Francisco Bay",2004-11-12,317,2.12,0.4,11.952,0.315597239157201,13.6,3.4375,14.7583333333333
140,"Twitchell Island","San Francisco Bay",2004-11-13,318,1.68,0.7,9.936,0.314734666824988,13.4958333333333,2.1125,14.9708333333333
140,"Twitchell Island","San Francisco Bay",2004-11-14,319,0.67,0.2,6.0048,0.110574281969582,9.37916666666667,1.34166666666667,14.5666666666667
140,"Twitchell Island","San Francisco Bay",2004-11-15,320,0.24,0.3,3.8088,0.079918946857403,9.09583333333333,1.03333333333333,14.2625
140,"Twitchell Island","San Francisco Bay",2004-11-16,321,0.63,0.1,5.76,0.130039477421599,10.9625,0.879166666666667,14.5625
140,"Twitchell Island","San Francisco Bay",2004-11-17,322,0.48,0.4,5.292,0.0828076531770996,8.1875,1.06666666666667,14.25
140,"Twitchell Island","San Francisco Bay",2004-11-18,323,0.04,0.1,2.2104,0.103695274994456,9.72083333333333,0.7875,14.1791666666667
140,"Twitchell Island","San Francisco Bay",2004-11-19,324,2,0.1,11.1312,0.412975411018661,11.1625,1.83333333333333,14.2125
140,"Twitchell Island","San Francisco Bay",2004-11-20,325,2.94,0.2,11.8008,0.566674505359678,9.55416666666667,3.51666666666667,13.5708333333333
140,"Twitchell Island","San Francisco Bay",2004-11-21,326,3.69,0,11.736,0.705591456876339,9.79166666666667,5.275,12.7708333333333
140,"Twitchell Island","San Francisco Bay",2004-11-22,327,1.54,0,10.4832,0.42752276120131,7.44166666666667,1.4875,12.225
140,"Twitchell Island","San Francisco Bay",2004-11-23,328,1.41,0,10.71,0.272209324991511,6.79166666666667,1.17083333333333,11.8625
140,"Twitchell Island","San Francisco Bay",2004-11-24,329,1.37,0.2,10.3032,0.25743027702883,7.225,1.05,11.6791666666667
140,"Twitchell Island","San Francisco Bay",2004-11-25,330,0.58,0.3,5.5404,0.14823237583146,8.275,1.29166666666667,11.8
140,"Twitchell Island","San Francisco Bay",2004-11-26,331,1.02,0,8.0208,0.241007539890914,10.0583333333333,1.45,12.3458333333333
140,"Twitchell Island","San Francisco Bay",2004-11-27,332,2.37,7.6,8.748,0.390726975322221,10.1625,6.02916666666667,12.525
140,"Twitchell Island","San Francisco Bay",2004-11-28,333,2.94,0,11.4732,0.512879070378131,7.3,5.575,11.65
140,"Twitchell Island","San Francisco Bay",2004-11-29,334,1.4,0,11.142,0.332610601010866,4.21666666666667,2.03333333333333,10.8166666666667
140,"Twitchell Island","San Francisco Bay",2004-11-30,335,1.19,0,9.7416,0.256881601810278,4.34166666666667,1.5875,10.2166666666667
140,"Twitchell Island","San Francisco Bay",2004-12-01,336,1.53,0,10.4652,0.301049975235536,5.32916666666667,1.8625,9.95
140,"Twitchell Island","San Francisco Bay",2004-12-02,337,1.89,0.1,10.7064,0.373742602090709,5.125,2.39166666666667,9.55416666666667
140,"Twitchell Island","San Francisco Bay",2004-12-03,338,1.45,0,10.9044,0.34976755490952,4.825,1.33333333333333,9.2875
140,"Twitchell Island","San Francisco Bay",2004-12-04,339,0.87,0.1,7.1316,0.191778324022195,2.82083333333333,1.67916666666667,8.86666666666667
140,"Twitchell Island","San Francisco Bay",2004-12-05,340,1.51,0,9.0612,0.326107054344211,6.65,2.875,8.92916666666667
140,"Twitchell Island","San Francisco Bay",2004-12-06,341,1.9,1.8,7.0596,0.367337122372589,9.03333333333333,4.39583333333333,9.39166666666667
140,"Twitchell Island","San Francisco Bay",2004-12-07,342,1.06,13.3,5.5728,0.169229363491588,9.57916666666667,6.40416666666667,10.0708333333333
140,"Twitchell Island","San Francisco Bay",2004-12-08,343,0.45,16,1.8252,0.147074772049397,10.9416666666667,6.82083333333333,10.6916666666667
140,"Twitchell Island","San Francisco Bay",2004-12-09,344,1.18,0,8.2296,0.212621207082877,11.85,1.5125,11.2916666666667
140,"Twitchell Island","San Francisco Bay",2004-12-10,345,0.44,0.1,4.14,0.11632625403133,10.4916666666667,1.75833333333333,11.6458333333333
140,"Twitchell Island","San Francisco Bay",2004-12-11,346,0.15,0.2,2.6892,0.0732941836439068,8.38333333333333,1.41666666666667,11.8291666666667
140,"Twitchell Island","San Francisco Bay",2004-12-12,347,0.19,0,2.6208,0.114964272135809,9.40416666666667,1.5375,11.7833333333333
140,"Twitchell Island","San Francisco Bay",2004-12-13,348,0.4,0,4.104,0.116413528916002,9.525,1.45833333333333,11.7666666666667
140,"Twitchell Island","San Francisco Bay",2004-12-14,349,0.06,0.1,1.278,0.148319593664347,9.8125,1.14166666666667,11.8791666666667
140,"Twitchell Island","San Francisco Bay",2004-12-15,350,0.96,0.3,8.2188,0.124751732081687,6.39166666666667,1.325,11.425
140,"Twitchell Island","San Francisco Bay",2004-12-16,351,0.92,0.3,8.082,0.118701655716866,5.44583333333333,1.425,10.925
140,"Twitchell Island","San Francisco Bay",2004-12-17,352,0.66,0.4,6.8184,0.0865087849743201,4.55833333333333,1.14583333333333,10.6291666666667
140,"Twitchell Island","San Francisco Bay",2004-12-18,353,0.14,0.1,2.8296,0.0527863993400458,2.9125,1.70833333333333,10.3666666666667
140,"Twitchell Island","San Francisco Bay",2004-12-19,354,0.06,0.2,2.3976,0.0537560803720749,3.47083333333333,1.325,10.3833333333333
140,"Twitchell Island","San Francisco Bay",2004-12-20,355,0.05,0,2.1204,0.0534123101563407,3.36666666666667,1.55416666666667,10.35
140,"Twitchell Island","San Francisco Bay",2004-12-21,356,1.31,0.1,9.9612,0.206599019113637,5.26666666666667,1.75,10.0625
140,"Twitchell Island","San Francisco Bay",2004-12-22,357,1.09,0.1,8.5248,0.199239280510948,4.82083333333333,1.7375,9.69166666666667
140,"Twitchell Island","San Francisco Bay",2004-12-23,358,1.4,0.3,8.3916,0.283665385828308,4.95,2.0125,9.24583333333333
140,"Twitchell Island","San Francisco Bay",2004-12-24,359,0.07,0,2.1924,0.0553594226645268,2.675,2.1875,9.125
140,"Twitchell Island","San Francisco Bay",2004-12-25,360,0.07,0,2.25,0.0547008455743696,2.07916666666667,1.81666666666667,9.15833333333333
140,"Twitchell Island","San Francisco Bay",2004-12-26,361,0.88,0.1,3.2544,0.16734043765613,6.02083333333333,5.86666666666667,9.12916666666667
140,"Twitchell Island","San Francisco Bay",2004-12-27,362,0.97,14.1,1.9152,0.218434930158742,9.1625,6.15833333333333,9.55416666666667
140,"Twitchell Island","San Francisco Bay",2004-12-28,363,0.12,18.9,1.6992,0.105359103659261,8.425,2.92916666666667,9.88333333333333
140,"Twitchell Island","San Francisco Bay",2004-12-29,364,1.21,5.9,6.3324,0.226469419467098,8.8625,3.40416666666667,10.1166666666667
140,"Twitchell Island","San Francisco Bay",2004-12-30,365,0.58,24.9,3.1392,0.161604162341598,9.4375,4.88333333333333,10.25
140,"Twitchell Island","San Francisco Bay",2004-12-31,366,1.3,5.2,8.406,0.223862326428451,8.76666666666667,2.67083333333333,10.425
140,"Twitchell Island","San Francisco Bay",2005-01-01,1,1.05,1.3,6.804,0.231027144566439,8.1375,2.7375,10.2833333333333
140,"Twitchell Island","San Francisco Bay",2005-01-02,2,0.09,13.7,1.9152,0.102251902907357,7.07916666666667,2.4,10.0416666666667
140,"Twitchell Island","San Francisco Bay",2005-01-03,3,0.27,3.6,2.7756,0.114813417425491,7.09583333333333,2.1875,10.075
140,"Twitchell Island","San Francisco Bay",2005-01-04,4,0.78,0.2,6.7932,0.12090777901835,5.07083333333333,1.78333333333333,9.79166666666667
140,"Twitchell Island","San Francisco Bay",2005-01-05,5,0.12,0.1,2.286,0.0890178498389279,5.32083333333333,1.85416666666667,9.475
140,"Twitchell Island","San Francisco Bay",2005-01-06,6,0.79,0,6.8508,0.160853399223987,7.2625,1.84166666666667,9.68333333333333
140,"Twitchell Island","San Francisco Bay",2005-01-07,7,1,11.2,3.2796,0.182739338450304,8.65,7.89583333333333,9.72083333333333
140,"Twitchell Island","San Francisco Bay",2005-01-08,8,0.98,8.2,4.41,0.217171959908267,8.80416666666667,4.52916666666667,9.79583333333333
140,"Twitchell Island","San Francisco Bay",2005-01-09,9,0.54,0.1,4.8816,0.144509010913126,7.75416666666667,1.2875,9.825
140,"Twitchell Island","San Francisco Bay",2005-01-10,10,0.68,8.4,6.0012,0.110843909203017,7.24583333333333,2.42083333333333,9.79166666666667
140,"Twitchell Island","San Francisco Bay",2005-01-11,11,0.93,5.1,5.9004,0.15937859292477,7.3375,4.01666666666667,9.97083333333333
140,"Twitchell Island","San Francisco Bay",2005-01-12,12,1.23,0.1,10.6812,0.136443464835093,4.72916666666667,1.54166666666667,9.29166666666667
140,"Twitchell Island","San Francisco Bay",2005-01-13,13,0.09,0.1,2.1636,0.0676839163113548,3.45833333333333,1.64583333333333,9.05833333333333
140,"Twitchell Island","San Francisco Bay",2005-01-14,14,0.14,0,2.5848,0.0968580037342989,4.0625,1.875,8.79166666666667
140,"Twitchell Island","San Francisco Bay",2005-01-15,15,0.17,0,2.448,0.118088684815265,4.71666666666667,2.05833333333333,8.77083333333333
140,"Twitchell Island","San Francisco Bay",2005-01-16,16,1.02,0,8.4492,0.128724689154459,6.01666666666667,1.95,8.99166666666667
140,"Twitchell Island","San Francisco Bay",2005-01-17,17,0.08,0,2.1024,0.07439589465833,5.15,2.22916666666667,9.19166666666667
140,"Twitchell Island","San Francisco Bay",2005-01-18,18,0,0,0.01728,0.0836201315585309,5.24,1.84,9.26
140,"Twitchell Island","San Francisco Bay",2005-01-19,19,NA,NA,NA,NA,NA,NA,NA
140,"Twitchell Island","San Francisco Bay",2005-01-20,20,NA,NA,NA,NA,NA,NA,NA
140,"Twitchell Island","San Francisco Bay",2005-01-21,21,NA,NA,NA,NA,NA,NA,NA
140,"Twitchell Island","San Francisco Bay",2005-01-22,22,NA,NA,NA,NA,NA,NA,NA
140,"Twitchell Island","San Francisco Bay",2005-01-23,23,NA,NA,NA,NA,NA,NA,NA
140,"Twitchell Island","San Francisco Bay",2005-01-24,24,NA,NA,NA,NA,NA,NA,NA
140,"Twitchell Island","San Francisco Bay",2005-01-25,25,0.411428571428571,2.91428571428571,5.19017142857143,0.102376582577205,8.50714285714286,1.06428571428571,9.77142857142857
140,"Twitchell Island","San Francisco Bay",2005-01-26,26,0.68,4.3,5.3892,0.142069880306602,9.55,2.0125,10.1875
140,"Twitchell Island","San Francisco Bay",2005-01-27,27,1.1,0.5,7.3908,0.147938104532947,8.52083333333333,3.16666666666667,10.1041666666667
140,"Twitchell Island","San Francisco Bay",2005-01-28,28,0.95,3.4,7.0452,0.205636096482162,9.5875,2.7875,10.5166666666667
140,"Twitchell Island","San Francisco Bay",2005-01-29,29,1,0.2,8.316,0.168990277827422,7.15833333333333,2.34166666666667,10.1875
140,"Twitchell Island","San Francisco Bay",2005-01-30,30,1.61,0,12.6792,0.236387994295401,7.3,1.6875,9.75416666666667
140,"Twitchell Island","San Francisco Bay",2005-01-31,31,1.27,0.2,10.368,0.177308015516543,5.775,1.2875,9.49583333333333
140,"Twitchell Island","San Francisco Bay",2005-02-01,32,2.25,0,12.9384,0.468283082464428,10.1375,2.29583333333333,9.49583333333333
140,"Twitchell Island","San Francisco Bay",2005-02-02,33,1.59,0,11.43,0.254260163413726,7.76666666666667,1.7625,9.70833333333333
140,"Twitchell Island","San Francisco Bay",2005-02-03,34,1.37,0.2,10.5444,0.165826733727898,6.92916666666667,1.35416666666667,9.79583333333333
